id,track_href,songName
6mWteWfaPFaOCSvVrt42f9,https://api.spotify.com/v1/tracks/6mWteWfaPFaOCSvVrt42f9,Fuck A Hoe - Part II
1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/tracks/1fewSx2d5KIZ04wsooEBOz,Space Cadet (feat. Gunna)
7qT7NUDywO7vNJNTNxqWiN,https://api.spotify.com/v1/tracks/7qT7NUDywO7vNJNTNxqWiN,Wrist
3OnOomd79OjqSYHchCQ6ht,https://api.spotify.com/v1/tracks/3OnOomd79OjqSYHchCQ6ht,Notice Me
5UYK9MervBCROg8AHNeEIy,https://api.spotify.com/v1/tracks/5UYK9MervBCROg8AHNeEIy,Hear Me Calling
4bZ3fT8KfiCenVO9mHi7F8,https://api.spotify.com/v1/tracks/4bZ3fT8KfiCenVO9mHi7F8,ReturnOfThePimp
0bLcyYNAPLh6oQTGnRxvSC,https://api.spotify.com/v1/tracks/0bLcyYNAPLh6oQTGnRxvSC,Job Done
7AyUTunRfriSxK45FV5afF,https://api.spotify.com/v1/tracks/7AyUTunRfriSxK45FV5afF,Chris Paul John Wall (feat. Jimmy Rocket & Leiffy Luciano)
7qnH5LcIFzg4D6eBcckNvm,https://api.spotify.com/v1/tracks/7qnH5LcIFzg4D6eBcckNvm,Too Much Money
4Z9cAwlkruSbWblPBthygg,https://api.spotify.com/v1/tracks/4Z9cAwlkruSbWblPBthygg,10 Feet
57pOLYHz6mt5aMkOXa2Gis,https://api.spotify.com/v1/tracks/57pOLYHz6mt5aMkOXa2Gis,Ghetto Symphony (feat. Gunplay & A$AP Ferg)
6fIMvZ2JA9kuQG8IuDgWMM,https://api.spotify.com/v1/tracks/6fIMvZ2JA9kuQG8IuDgWMM,Have Mercy
1faZXzEfhJoy9CG6QPDNZo,https://api.spotify.com/v1/tracks/1faZXzEfhJoy9CG6QPDNZo,Stop It
7y6EHdn8KFJUD2F6zWNWhZ,https://api.spotify.com/v1/tracks/7y6EHdn8KFJUD2F6zWNWhZ,Guild (feat. Mac Miller)
1rfSj8uWQy2RNrvzBZdpDu,https://api.spotify.com/v1/tracks/1rfSj8uWQy2RNrvzBZdpDu,Lamar Avenue
2FWWnWctwL4BYQJahkTKyb,https://api.spotify.com/v1/tracks/2FWWnWctwL4BYQJahkTKyb,"Jason Statham, Pt. 2"
7kqcudBGM74MXVoYMaoWkC,https://api.spotify.com/v1/tracks/7kqcudBGM74MXVoYMaoWkC,Loyal
2JhC3dNAs9D6nEmhIjNXvZ,https://api.spotify.com/v1/tracks/2JhC3dNAs9D6nEmhIjNXvZ,Oh Okay
5A7jxAkJzQ8TB3CWM1DGoK,https://api.spotify.com/v1/tracks/5A7jxAkJzQ8TB3CWM1DGoK,You Da One
14PUN9O6VQ3J9dzFFv7VxM,https://api.spotify.com/v1/tracks/14PUN9O6VQ3J9dzFFv7VxM,The Road To Hell Is Highway 59
1TULEHv0wpIZYI7zqmhzEg,https://api.spotify.com/v1/tracks/1TULEHv0wpIZYI7zqmhzEg,Bet (feat. Skepta & Michael Phantom)
5KRMMmOcMRU8FNGkZqlspd,https://api.spotify.com/v1/tracks/5KRMMmOcMRU8FNGkZqlspd,Oakland
1bf4jgsquDvGsyhJlbgZF9,https://api.spotify.com/v1/tracks/1bf4jgsquDvGsyhJlbgZF9,Black Bandana
59tDaQ22k6j6Tl9OrVdApP,https://api.spotify.com/v1/tracks/59tDaQ22k6j6Tl9OrVdApP,Free Gucci
71at7DNXtysLxLkg7qV11G,https://api.spotify.com/v1/tracks/71at7DNXtysLxLkg7qV11G,Oogabooga
2l1zCz1bE5LoZUpF4P6wcn,https://api.spotify.com/v1/tracks/2l1zCz1bE5LoZUpF4P6wcn,Trash
7kF3pqmT3wAYq8m8HsGoOB,https://api.spotify.com/v1/tracks/7kF3pqmT3wAYq8m8HsGoOB,Mantra
6VW3pkpQiHqc5FF1ukj9Vg,https://api.spotify.com/v1/tracks/6VW3pkpQiHqc5FF1ukj9Vg,ANTI-SOCIABLE
7AzYw1R5bonXD7aEnIQZYm,https://api.spotify.com/v1/tracks/7AzYw1R5bonXD7aEnIQZYm,Piped Up
44AH8XwgrebHvQAZJbSrsV,https://api.spotify.com/v1/tracks/44AH8XwgrebHvQAZJbSrsV,P.T.S.D
4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same
33BCQDhwZyiudb8Mud33tb,https://api.spotify.com/v1/tracks/33BCQDhwZyiudb8Mud33tb,romance361
00ko9WaS4jOX1kEk3gvHjf,https://api.spotify.com/v1/tracks/00ko9WaS4jOX1kEk3gvHjf,Hot Shower
4e34Qq2lkp92egwgjacVcT,https://api.spotify.com/v1/tracks/4e34Qq2lkp92egwgjacVcT,Mac 10
645O1frAHmClaFygFT9EZa,https://api.spotify.com/v1/tracks/645O1frAHmClaFygFT9EZa,Floor Seats
2TF0kVvksniUGEdwnBSw2v,https://api.spotify.com/v1/tracks/2TF0kVvksniUGEdwnBSw2v,85 to Africa
7aRGb3vZGMLNpK2PEdUjdA,https://api.spotify.com/v1/tracks/7aRGb3vZGMLNpK2PEdUjdA,He Got Game
1mAEQbdq0dZQWfujWG6rCd,https://api.spotify.com/v1/tracks/1mAEQbdq0dZQWfujWG6rCd,Azucar
2ImuQo1g14CTR9hZAZD3aQ,https://api.spotify.com/v1/tracks/2ImuQo1g14CTR9hZAZD3aQ,This D.J.
0L6w0YHzEYfmO8Pp0ibcin,https://api.spotify.com/v1/tracks/0L6w0YHzEYfmO8Pp0ibcin,All Facts (feat. Ty Dolla $ign)
6Ejtof7rrcWvMMMhx9rEQX,https://api.spotify.com/v1/tracks/6Ejtof7rrcWvMMMhx9rEQX,Underwater Malibu
2JRo1DJhNhZWs1TzrPNOSZ,https://api.spotify.com/v1/tracks/2JRo1DJhNhZWs1TzrPNOSZ,So What? - Episode 01
7pTmkFVKrQJb9qa2oCKktm,https://api.spotify.com/v1/tracks/7pTmkFVKrQJb9qa2oCKktm,Shark Bite
3XYcMmKk46l4WYMUSrfphS,https://api.spotify.com/v1/tracks/3XYcMmKk46l4WYMUSrfphS,Death Note
3tZmmHehdQv4dLyrDajMR0,https://api.spotify.com/v1/tracks/3tZmmHehdQv4dLyrDajMR0,WAM
22ZdVsfyU6Oxo3iZv2plB5,https://api.spotify.com/v1/tracks/22ZdVsfyU6Oxo3iZv2plB5,To Kill A Mockingbird
4MggpJSpLnVQe7GPuk0LxE,https://api.spotify.com/v1/tracks/4MggpJSpLnVQe7GPuk0LxE,Walk Down (feat. YG)
52XxS5bVvAr1AAtcvADPDi,https://api.spotify.com/v1/tracks/52XxS5bVvAr1AAtcvADPDi,Vacant Heart (feat. Big4Keezy)
05aZ9sAU1YXndHv0FMi9iW,https://api.spotify.com/v1/tracks/05aZ9sAU1YXndHv0FMi9iW,Demons (feat. Fivio Foreign & Sosa Geek)
60Mq4EumvcSXznNugo9Op3,https://api.spotify.com/v1/tracks/60Mq4EumvcSXznNugo9Op3,Long Live A$AP
6e1Vn7zlOKQ14SdOfAZlpS,https://api.spotify.com/v1/tracks/6e1Vn7zlOKQ14SdOfAZlpS,Inside
6ERTt4Hj6PZG5kA3a3KA5L,https://api.spotify.com/v1/tracks/6ERTt4Hj6PZG5kA3a3KA5L,WaitAMinuteGuys (feat. Jerry OLarry)
7qUh13pqLUkJ1WylCPOmj0,https://api.spotify.com/v1/tracks/7qUh13pqLUkJ1WylCPOmj0,100 Bars & Gunnin'
2Q3rfmlUy75AOaYyUdZ0zr,https://api.spotify.com/v1/tracks/2Q3rfmlUy75AOaYyUdZ0zr,Back Quick
4fmvaMtBtNq4gYQLiavxVH,https://api.spotify.com/v1/tracks/4fmvaMtBtNq4gYQLiavxVH,Golden Calf
3yTSjO0wkP5PeFAOTohwsM,https://api.spotify.com/v1/tracks/3yTSjO0wkP5PeFAOTohwsM,Change Clothes
4Hq1q82uvzNxUYmgBOxPco,https://api.spotify.com/v1/tracks/4Hq1q82uvzNxUYmgBOxPco,Nikes on My Feet
2JvzF1RMd7lE3KmFlsyZD8,https://api.spotify.com/v1/tracks/2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD
4IYKjN1DrYzxKXt0umJqsG,https://api.spotify.com/v1/tracks/4IYKjN1DrYzxKXt0umJqsG,I Got 5 On It
7KKW3MSfqCCai76gKSZEco,https://api.spotify.com/v1/tracks/7KKW3MSfqCCai76gKSZEco,Faucet
4qV3FpOX5NQbghsnmx3wKX,https://api.spotify.com/v1/tracks/4qV3FpOX5NQbghsnmx3wKX,WHY?
1zucHJN4WKHIzSL4FyiJw9,https://api.spotify.com/v1/tracks/1zucHJN4WKHIzSL4FyiJw9,Innermission
3pTScODwk9tggZzmuH6xDY,https://api.spotify.com/v1/tracks/3pTScODwk9tggZzmuH6xDY,What's the Move (feat. Lil Uzi Vert)
4KwHLWYcVk0Raa5fzpa35p,https://api.spotify.com/v1/tracks/4KwHLWYcVk0Raa5fzpa35p,Get Em Up
0RyA3o15NOLJYtm9NlDu5c,https://api.spotify.com/v1/tracks/0RyA3o15NOLJYtm9NlDu5c,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)"
2cHbaJXQcw14NzfplQoUWi,https://api.spotify.com/v1/tracks/2cHbaJXQcw14NzfplQoUWi,Freestyle S**t
6zW8vtUkHvo6PfpYhh3T53,https://api.spotify.com/v1/tracks/6zW8vtUkHvo6PfpYhh3T53,WHOLE WORLD (feat. Maxo)
3ncgNpxLoBQ65ABk4djDyd,https://api.spotify.com/v1/tracks/3ncgNpxLoBQ65ABk4djDyd,PICK IT UP (feat. A$AP Rocky)
4hgS8ANdhHy2G7XtyVqLDw,https://api.spotify.com/v1/tracks/4hgS8ANdhHy2G7XtyVqLDw,Pyro (leak 2019)
2MF4HtZHBoUliOi9nOAbS0,https://api.spotify.com/v1/tracks/2MF4HtZHBoUliOi9nOAbS0,Purity (feat. Frank Ocean)
5Zxag6MRK1YCumP1XP3lZg,https://api.spotify.com/v1/tracks/5Zxag6MRK1YCumP1XP3lZg,O.K. - Bonus Track
3CpKIZS8E6snsrM9L7HFDw,https://api.spotify.com/v1/tracks/3CpKIZS8E6snsrM9L7HFDw,Outside
0M2dk2hEUtjBhH5fc9y9oA,https://api.spotify.com/v1/tracks/0M2dk2hEUtjBhH5fc9y9oA,Went to Sleep Like Dis *
5pUudDDuJgIpgKIGk2zmxv,https://api.spotify.com/v1/tracks/5pUudDDuJgIpgKIGk2zmxv,Baby I'm Bleeding
01fpwxBrYVZ3WXLHlbkPwm,https://api.spotify.com/v1/tracks/01fpwxBrYVZ3WXLHlbkPwm,Good Luck
2M9YTMEuh7I00d5ULB1S6J,https://api.spotify.com/v1/tracks/2M9YTMEuh7I00d5ULB1S6J,Kratos
1Fo8FX3HVXB6aLtthY6i1e,https://api.spotify.com/v1/tracks/1Fo8FX3HVXB6aLtthY6i1e,A Hundred Blades
78EefdTCNuKoiWCpZObKAQ,https://api.spotify.com/v1/tracks/78EefdTCNuKoiWCpZObKAQ,AK-47
623sezkHyvuE9Pz3JIiMgm,https://api.spotify.com/v1/tracks/623sezkHyvuE9Pz3JIiMgm,Mist
6uy4Lje2QMpAtSbWVDkaBj,https://api.spotify.com/v1/tracks/6uy4Lje2QMpAtSbWVDkaBj,Bad Bitch
6wXQpjHPFl9U8F4Is1wMt5,https://api.spotify.com/v1/tracks/6wXQpjHPFl9U8F4Is1wMt5,C4
6BqfaQVJSDsu9Yav2AGKbJ,https://api.spotify.com/v1/tracks/6BqfaQVJSDsu9Yav2AGKbJ,PERCS | PERCZ
7MbdiKZClwSDglZXRH8xik,https://api.spotify.com/v1/tracks/7MbdiKZClwSDglZXRH8xik,Bladed Choppa
3TRzPduAF821VCKvjiPIof,https://api.spotify.com/v1/tracks/3TRzPduAF821VCKvjiPIof,Off da Leash
4sALlFomqOTe9DQu66cm4M,https://api.spotify.com/v1/tracks/4sALlFomqOTe9DQu66cm4M,Facetime
0zltCbKuXQlZi0DHEli83W,https://api.spotify.com/v1/tracks/0zltCbKuXQlZi0DHEli83W,Cranium
1CO19PWptyJcbcfO6bknTZ,https://api.spotify.com/v1/tracks/1CO19PWptyJcbcfO6bknTZ,Haunted
6cuB7tqSIF9lblpAbULfid,https://api.spotify.com/v1/tracks/6cuB7tqSIF9lblpAbULfid,Aliens Are Ghosts ($UICIDEBOY$ X TRAVIS BARKER)
1crx4pAM3V4KD6EV4ydFC4,https://api.spotify.com/v1/tracks/1crx4pAM3V4KD6EV4ydFC4,IDK
7lm9ojxwNKPPDTnacESs0B,https://api.spotify.com/v1/tracks/7lm9ojxwNKPPDTnacESs0B,Aint No Change In Me
0jfIQheXtPPOX0PSn2xxdH,https://api.spotify.com/v1/tracks/0jfIQheXtPPOX0PSn2xxdH,Ooo La La
0vwFdb5THDNnXRkRsXMOdx,https://api.spotify.com/v1/tracks/0vwFdb5THDNnXRkRsXMOdx,Money & Colors
2fpzSINgTCbf4sS7LH39G5,https://api.spotify.com/v1/tracks/2fpzSINgTCbf4sS7LH39G5,Sag My Pants
1JBrLoAYGbdDjNuRqdyjA8,https://api.spotify.com/v1/tracks/1JBrLoAYGbdDjNuRqdyjA8,Win
6br4Pc0BzU6dTD5fEmks2i,https://api.spotify.com/v1/tracks/6br4Pc0BzU6dTD5fEmks2i,Electric Body (feat. ScHoolboy Q)
1l3QD6k0UIwNjj3TRBKKA7,https://api.spotify.com/v1/tracks/1l3QD6k0UIwNjj3TRBKKA7,Too Eazy
4OU4UiUpDhNp59D9r7cYzT,https://api.spotify.com/v1/tracks/4OU4UiUpDhNp59D9r7cYzT,Last Night in LA
68jWkBLauG4oK3qrqxc6od,https://api.spotify.com/v1/tracks/68jWkBLauG4oK3qrqxc6od,Newport Reds
6q2fMwXyw69TtZJxrWu6Eh,https://api.spotify.com/v1/tracks/6q2fMwXyw69TtZJxrWu6Eh,up n' stuck
0vYp25Ov62S3rLLXtUpRP0,https://api.spotify.com/v1/tracks/0vYp25Ov62S3rLLXtUpRP0,Hallelujah
0VJKBgobjYRe7BTy3fFAg7,https://api.spotify.com/v1/tracks/0VJKBgobjYRe7BTy3fFAg7,Anthrax
03XjE0nqkkQvktjlRXmsV6,https://api.spotify.com/v1/tracks/03XjE0nqkkQvktjlRXmsV6,nineteen
1W4iTlAKVEbhw3nH71c6zO,https://api.spotify.com/v1/tracks/1W4iTlAKVEbhw3nH71c6zO,Bitter
7eOChF21KXiucU2eNeIlrZ,https://api.spotify.com/v1/tracks/7eOChF21KXiucU2eNeIlrZ,275 $uicide
3C1r5iBxnwErYfoImfeVpv,https://api.spotify.com/v1/tracks/3C1r5iBxnwErYfoImfeVpv,Love Letter
52wb5WTaYlqVkDFL42WNkk,https://api.spotify.com/v1/tracks/52wb5WTaYlqVkDFL42WNkk,Hype Cypher
0UWcwPvb17DgzoAiS32Ldw,https://api.spotify.com/v1/tracks/0UWcwPvb17DgzoAiS32Ldw,"Young, Rich & Black"
5bQhoOH0gZwdofGBm7GvYY,https://api.spotify.com/v1/tracks/5bQhoOH0gZwdofGBm7GvYY,Play Runna
1Odh1uSI9mRumsvNveeUU7,https://api.spotify.com/v1/tracks/1Odh1uSI9mRumsvNveeUU7,40 Oz. & Sober
0oTUjZ4WrHkVS3x08SzZOi,https://api.spotify.com/v1/tracks/0oTUjZ4WrHkVS3x08SzZOi,Abuse
7MDKvOzNgAJ3KMCtaP2UOa,https://api.spotify.com/v1/tracks/7MDKvOzNgAJ3KMCtaP2UOa,"Hella Hoes (feat. A$AP Rocky, A$AP Ferg, A$AP Nast & A$AP Twelvyy)"
7aYEj9lEhIGawk2j8YaLfz,https://api.spotify.com/v1/tracks/7aYEj9lEhIGawk2j8YaLfz,Evisceration
4QRWA5UqYU1st9aO0UfxOj,https://api.spotify.com/v1/tracks/4QRWA5UqYU1st9aO0UfxOj,Fade Away
1L69hXxa1EEgIG8HrTspsa,https://api.spotify.com/v1/tracks/1L69hXxa1EEgIG8HrTspsa,Muddy
5htB2gxndGHrLb09x1Q3Vp,https://api.spotify.com/v1/tracks/5htB2gxndGHrLb09x1Q3Vp,Moolah
4PhNipxELUmBZcOWgafzAx,https://api.spotify.com/v1/tracks/4PhNipxELUmBZcOWgafzAx,Major (feat. Key Glock)
228nYWqXzsBS9Ha0SIpM7q,https://api.spotify.com/v1/tracks/228nYWqXzsBS9Ha0SIpM7q,Wool (feat. Vince Staples)
78s6SE2zr1ahnrOGwoDPSL,https://api.spotify.com/v1/tracks/78s6SE2zr1ahnrOGwoDPSL,No Nintendo (feat. Compton a.V.)
0n22yqkitWec0PV6tibWEO,https://api.spotify.com/v1/tracks/0n22yqkitWec0PV6tibWEO,"Nervous (feat. Lil Baby, Jay Critch & Rich the Kid)"
61M5HmwouImIew3RNbsPyz,https://api.spotify.com/v1/tracks/61M5HmwouImIew3RNbsPyz,Ay3
1iu9sRjHaZwhBsFx2etGJ9,https://api.spotify.com/v1/tracks/1iu9sRjHaZwhBsFx2etGJ9,New Money
3WibbMr6canxRJXhNtAvLU,https://api.spotify.com/v1/tracks/3WibbMr6canxRJXhNtAvLU,B.O.B. - Bombs Over Baghdad
794QVQtFNy7hvtjQP1keQd,https://api.spotify.com/v1/tracks/794QVQtFNy7hvtjQP1keQd,1942 (feat. Yo Gotti & YBN Nahmir)
2YYfJYMkXOMtYB2Wm15qEf,https://api.spotify.com/v1/tracks/2YYfJYMkXOMtYB2Wm15qEf,Red Mansion
4cDYVX4qk2vowfvaB0UisU,https://api.spotify.com/v1/tracks/4cDYVX4qk2vowfvaB0UisU,Cali
5wTpnBRTx1HSGQVDZQ2VSh,https://api.spotify.com/v1/tracks/5wTpnBRTx1HSGQVDZQ2VSh,Slater (feat. Frank Ocean)
0fdp72W6e8vSfLXDj4fiqE,https://api.spotify.com/v1/tracks/0fdp72W6e8vSfLXDj4fiqE,White Aston
2wY8ZIMBATERhRezsdfqDl,https://api.spotify.com/v1/tracks/2wY8ZIMBATERhRezsdfqDl,El Chapo Jr
1iTWoKAdilGEmit6xhQZje,https://api.spotify.com/v1/tracks/1iTWoKAdilGEmit6xhQZje,Peek A Boo
4go2hxLM6ijk0K76ZY0Nhd,https://api.spotify.com/v1/tracks/4go2hxLM6ijk0K76ZY0Nhd,Goldie
4iEWnkDewJ72copeODWuOw,https://api.spotify.com/v1/tracks/4iEWnkDewJ72copeODWuOw,Now
4qwXiPnuiAl6aQIf5Oliyk,https://api.spotify.com/v1/tracks/4qwXiPnuiAl6aQIf5Oliyk,Shootas (feat. Yacck)
1BR5vhAlaoUiijQ28p6jlN,https://api.spotify.com/v1/tracks/1BR5vhAlaoUiijQ28p6jlN,Backseat Freestyle
14SKtbiewYxcPmxTvgyOEG,https://api.spotify.com/v1/tracks/14SKtbiewYxcPmxTvgyOEG,I'm So Cold
3gbN8NCqagIB9JO567Nw5C,https://api.spotify.com/v1/tracks/3gbN8NCqagIB9JO567Nw5C,420 Freestyle
1SKbA8gpmlUfvXbt6soaiA,https://api.spotify.com/v1/tracks/1SKbA8gpmlUfvXbt6soaiA,GoHomeRoger
48t1aADyfDbDA3TzxqQHrN,https://api.spotify.com/v1/tracks/48t1aADyfDbDA3TzxqQHrN,Say Na (feat. J. Cole)
6H0AwSQ20mo62jGlPGB8S6,https://api.spotify.com/v1/tracks/6H0AwSQ20mo62jGlPGB8S6,It's A Vibe
3lFr31BkSc4MxBN0iKqzI9,https://api.spotify.com/v1/tracks/3lFr31BkSc4MxBN0iKqzI9,Survival Tactics (feat. Capital Steez)
3IvVQ1qmekCQ4LRwGCyIJA,https://api.spotify.com/v1/tracks/3IvVQ1qmekCQ4LRwGCyIJA,PMW (All I Really Need) (feat. ScHoolboy Q)
5yT4S52Z1BcB5dL4E3cI1G,https://api.spotify.com/v1/tracks/5yT4S52Z1BcB5dL4E3cI1G,Blackout
37nhe7U8RqqLFMG81eamxf,https://api.spotify.com/v1/tracks/37nhe7U8RqqLFMG81eamxf,Dottin Up
2zoOegx6O10V1G72yUOTWP,https://api.spotify.com/v1/tracks/2zoOegx6O10V1G72yUOTWP,Black Magic
33F5J0lpQmulHtQd9q0N1X,https://api.spotify.com/v1/tracks/33F5J0lpQmulHtQd9q0N1X,Cloverfield
5Bbq8eUtEccfppZvuKKvkX,https://api.spotify.com/v1/tracks/5Bbq8eUtEccfppZvuKKvkX,Loophole
63ZfxunsMgICOJ8dWmfdn3,https://api.spotify.com/v1/tracks/63ZfxunsMgICOJ8dWmfdn3,Fight Back
2wipaU49bD6pd8Wf1Ny7WW,https://api.spotify.com/v1/tracks/2wipaU49bD6pd8Wf1Ny7WW,Meet Whitney!
3iCJ5azWigATlsrnmHLrjh,https://api.spotify.com/v1/tracks/3iCJ5azWigATlsrnmHLrjh,MEAN MUGG
0eHFPf7gom9ztF7Jc6FP6C,https://api.spotify.com/v1/tracks/0eHFPf7gom9ztF7Jc6FP6C,What I Please (feat. Denzel Curry)
7cKV2HQRSAVGwF4xzcbfrg,https://api.spotify.com/v1/tracks/7cKV2HQRSAVGwF4xzcbfrg,A MESSAGE TO MY OPPS
5KWBmewPunk0bmbzRnS42E,https://api.spotify.com/v1/tracks/5KWBmewPunk0bmbzRnS42E,OakGroveRoad
6mrRJpEOqNEKygu4fesH1e,https://api.spotify.com/v1/tracks/6mrRJpEOqNEKygu4fesH1e,Centurion (feat. Vince Staples)
0UWCHjvs8RAoti9HH0rhnx,https://api.spotify.com/v1/tracks/0UWCHjvs8RAoti9HH0rhnx,Christ Conscious
2oMOqX9k4k16odibNkYyrD,https://api.spotify.com/v1/tracks/2oMOqX9k4k16odibNkYyrD,r - Cali
6V3HTEYWpkQYg4ivM9MxpL,https://api.spotify.com/v1/tracks/6V3HTEYWpkQYg4ivM9MxpL,Hold Ya Head (feat. Bob Marley)
5zwz05jkQVT68CjUpPwFZe,https://api.spotify.com/v1/tracks/5zwz05jkQVT68CjUpPwFZe,N.Y. State of Mind
3Z5pXxCb0O6L53vejFHhqQ,https://api.spotify.com/v1/tracks/3Z5pXxCb0O6L53vejFHhqQ,Jamba (feat. Hodgy)
5zA7KBy1cWxv4NTU1gL7MU,https://api.spotify.com/v1/tracks/5zA7KBy1cWxv4NTU1gL7MU,Red Dot Music
2efXZKqjit32oAHSDHtW1v,https://api.spotify.com/v1/tracks/2efXZKqjit32oAHSDHtW1v,Money Trees Deuce
4fVqQKbROkz8Z9FFJS7vls,https://api.spotify.com/v1/tracks/4fVqQKbROkz8Z9FFJS7vls,HiiiPower
08X9m3tpcthgrItjPVAmCu,https://api.spotify.com/v1/tracks/08X9m3tpcthgrItjPVAmCu,Devastated
0HCVUpGn7trUlx9rOlxZIK,https://api.spotify.com/v1/tracks/0HCVUpGn7trUlx9rOlxZIK,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)"
6NhoabChWRPxubbN5W9Js2,https://api.spotify.com/v1/tracks/6NhoabChWRPxubbN5W9Js2,Barbwire Smile
33JcUj9qQDayKswunZP9ar,https://api.spotify.com/v1/tracks/33JcUj9qQDayKswunZP9ar,Best Friend
28TPimmryWOu7ORppq3ycY,https://api.spotify.com/v1/tracks/28TPimmryWOu7ORppq3ycY,DontLookDown
0UOes20jOrrryJHCCS6K3h,https://api.spotify.com/v1/tracks/0UOes20jOrrryJHCCS6K3h,Reaper Death Seal
5VJQr2EMdzXZFjvInyp4AC,https://api.spotify.com/v1/tracks/5VJQr2EMdzXZFjvInyp4AC,Lonely World
2PjQpv2oiIQ91zmdbL5mcD,https://api.spotify.com/v1/tracks/2PjQpv2oiIQ91zmdbL5mcD,Pedals to the Metal (Road Heart)
5pgOjtwyKuzOVj8QAMKdJB,https://api.spotify.com/v1/tracks/5pgOjtwyKuzOVj8QAMKdJB,Netflix & Chill (feat. Fenix Flexin)
7gPHxxAq4YjK7GoLT3Vch3,https://api.spotify.com/v1/tracks/7gPHxxAq4YjK7GoLT3Vch3,Lies (feat. Ty Dolla $ign & YG)
2cYZpcIV39X48RnOFM7w2V,https://api.spotify.com/v1/tracks/2cYZpcIV39X48RnOFM7w2V,All Falls Down
2iZCOzGCxz7kr8cqmuDRu5,https://api.spotify.com/v1/tracks/2iZCOzGCxz7kr8cqmuDRu5,Bon Appétit (feat. Chetta)
7wt6myySf1IWAg4osDORzx,https://api.spotify.com/v1/tracks/7wt6myySf1IWAg4osDORzx,Z.I.P.
1BZc1kf526EAfLQd7R8Niz,https://api.spotify.com/v1/tracks/1BZc1kf526EAfLQd7R8Niz,Samurai (feat. Xavier Wulf & Bones)
2nnl5nfbZwUYUmHK92cJwt,https://api.spotify.com/v1/tracks/2nnl5nfbZwUYUmHK92cJwt,Confess
0W8dsTE4YDythWg7swIRQ8,https://api.spotify.com/v1/tracks/0W8dsTE4YDythWg7swIRQ8,Billygoatfreestyle
54CBerp3bKw50JikcQyifI,https://api.spotify.com/v1/tracks/54CBerp3bKw50JikcQyifI,Snake Bite Betty
02803el8p3mKqcJzJ3Agpp,https://api.spotify.com/v1/tracks/02803el8p3mKqcJzJ3Agpp,WhatWasThat
301jK4Bv0mhT4lDxaDQ3ui,https://api.spotify.com/v1/tracks/301jK4Bv0mhT4lDxaDQ3ui,Torture Chambers
4DgImhJ5lY30bQdY6zVsb4,https://api.spotify.com/v1/tracks/4DgImhJ5lY30bQdY6zVsb4,Bloodshed
5XLAOY9JrkxrYkw8nyTAyb,https://api.spotify.com/v1/tracks/5XLAOY9JrkxrYkw8nyTAyb,GATES (FEAT. SYRINGE)
4wXmkcAjWiK8bJ5qUgVvcU,https://api.spotify.com/v1/tracks/4wXmkcAjWiK8bJ5qUgVvcU,Limp Wrist
25g4xmade4tdm4CSEs72af,https://api.spotify.com/v1/tracks/25g4xmade4tdm4CSEs72af,Different Cloth
4DFjGNksWJaVUpHdZgDlgS,https://api.spotify.com/v1/tracks/4DFjGNksWJaVUpHdZgDlgS,Hemingway
4TJBJgeTEy5cpGCXs9CmhH,https://api.spotify.com/v1/tracks/4TJBJgeTEy5cpGCXs9CmhH,Meet Me Where the River Turns Grey
5tcU0XgFCVmabdrC4fOpmd,https://api.spotify.com/v1/tracks/5tcU0XgFCVmabdrC4fOpmd,More
6eEspNTuW3M919RidWszeI,https://api.spotify.com/v1/tracks/6eEspNTuW3M919RidWszeI,Scottie Pippen
3LPlwIbTOlmgwJ5GTsFfxl,https://api.spotify.com/v1/tracks/3LPlwIbTOlmgwJ5GTsFfxl,Powerpuff
5QwPeHNe6neSBm2w3vRHGw,https://api.spotify.com/v1/tracks/5QwPeHNe6neSBm2w3vRHGw,Ever Seen A Demon
6fI3tBVND8zUXZi9rr2Yps,https://api.spotify.com/v1/tracks/6fI3tBVND8zUXZi9rr2Yps,Take One
4axYWgXASdsCBHuwInAubT,https://api.spotify.com/v1/tracks/4axYWgXASdsCBHuwInAubT,I don’t let go
3hWScIEUaZGBKTnVYdNwrW,https://api.spotify.com/v1/tracks/3hWScIEUaZGBKTnVYdNwrW,Parkstone Drive
3thLnNvO9IctWoccbsZyJV,https://api.spotify.com/v1/tracks/3thLnNvO9IctWoccbsZyJV,Different (feat. Yung Bans)
0CBQ0m3mufWH75LTYB3s6h,https://api.spotify.com/v1/tracks/0CBQ0m3mufWH75LTYB3s6h,Let It Fly (feat. Travis Scott)
5IQSHdJSKspuJWQC3rKHxN,https://api.spotify.com/v1/tracks/5IQSHdJSKspuJWQC3rKHxN,32 Bars
6bcnokzOVQxpn0quzHj6vc,https://api.spotify.com/v1/tracks/6bcnokzOVQxpn0quzHj6vc,Good Night
5ZnMYrwtSVBMHzL61L1q6v,https://api.spotify.com/v1/tracks/5ZnMYrwtSVBMHzL61L1q6v,No Hook
